FSV,M,g,l,max_delta,max_ll,max_mu_hat,max_s2_t_hat,model,n,s2_FSV,s2_logdelta,time,BIC,max_ll_null,LLR,pval,qval
0.07841646831633281,4,sim_g295,17.267240334135195,11.715515751662656,-1103.0230346666199,-24.858525139100426,44.55250220477722,SE,441,0.019114077004980433,3.082338689898827,0.000988006591796875,2230.402248835027,-1103.242811151734,0.21977648511415282,0.6392102782825848,0.980990273936845
0.01069740504701878,4,sim_g223,88.52913860950083,82.00165089162189,-771.7171297898572,-18.058590715422653,2.508264107616832,SE,441,0.0011033455176187445,7.297922214170771,0.0012118816375732422,1567.7904390815017,-771.9272928820097,0.21016309215258389,0.646639604092067,0.980990273936845
0.49934267275066846,4,sim_g115,10.013867304527897,1.0023479729455418,-1055.2728897311931,-19.31314099340562,178.93575081348325,SE,441,10.16279294787247,190.35753103899174,0.0006978511810302734,2134.9019589641734,-1055.439281509411,0.16639177821798512,0.6833386618078673,0.980990273936845
0.498416988837846,4,sim_g237,10.013867304527897,1.0060663019912492,-1055.722881399138,-24.673679494984242,289.33548173668606,SE,441,9.027518529279321,169.0951070024126,0.0006921291351318359,2135.8019423000633,-1055.8876985137194,0.16481711458141035,0.6847596899960204,0.980990273936845
0.008870083766168003,4,sim_g204,88.52913860950083,99.07743433708193,-1073.6928361023638,-32.167802094637175,7.042618336108111,SE,441,0.0012179722642969737,11.62923226203146,0.0027298927307128906,2171.741851706515,-1073.8564144039833,0.16357830161950915,0.6858832028511448,0.980990273936845
0.5055523378121448,4,sim_g080,10.013867304527897,0.9777567576211373,-815.2868094421307,-16.44123644652989,129.81924341278943,SE,441,27.879132330087813,522.2991275353758,0.0004830360412597656,1654.9297983860488,-815.4359127994561,0.1491033573254299,0.6993936988535063,0.980990273936845
0.049992022053286476,4,sim_g225,17.267240334135195,18.943513631520595,-926.6468358980736,-18.440134698974795,16.14677493585712,SE,441,0.03536072938887984,12.552479083496763,0.0010571479797363281,1877.6498512979347,-926.7855817646763,0.13874586660267596,0.7095309873249793,0.980990273936845
0.49769362363234354,4,sim_g177,10.013867304527897,1.0089815756102902,-1015.8252325852171,-27.58743433092997,359.75621355032746,SE,441,12.021149989605465,225.1730217336509,0.0005750656127929688,2056.0066446722217,-1015.9628397155418,0.13760713032468175,0.7106715325170896,0.980990273936845
0.0056345707185377104,4,sim_g287,88.52913860950083,156.47936347327936,-818.4508582433045,-21.236187075624894,2.200391975213405,SE,441,0.001164739250478403,27.193205222041833,0.001110076904296875,1661.2578959883965,-818.5832672002372,0.1324089569326361,0.7159473095999115,0.980990273936845
0.4948786962093008,4,sim_g242,10.013867304527897,1.0204072801201916,-1039.6341845253082,-15.785313722851148,119.4427383369948,SE,441,10.651962098467488,199.5524604222029,0.00047206878662109375,2103.6245485524037,-1039.7594940073616,0.12530948205335335,0.7233457826455125,0.980990273936845
0.0057213020722981026,4,sim_g172,88.52913860950083,154.09379272471742,-827.9328689462047,-11.292151603176528,0.6412543539402322,SE,441,0.001528495317682591,34.62452946610613,0.0009691715240478516,1680.221917394197,-828.0538549771167,0.12098603091192217,0.7279675104208203,0.980990273936845
0.5048883302374748,4,sim_g245,10.013867304527897,0.9803574452946783,-763.3903800255054,-14.7163633694454,103.86734473508757,SE,441,51.53073775543207,965.3559149333389,0.00046825408935546875,1551.1369395527981,-763.5061259468205,0.11574592131512418,0.7336949824393189,0.980990273936845
0.48995481811682373,4,sim_g231,10.013867304527897,1.040708826613984,-970.8480184679574,-21.152667851328978,209.0540260905248,SE,441,7.684593645603927,144.02984543770205,0.0002090930938720703,1966.0522164377023,-970.9596252647632,0.11160679680574503,0.7383221838954602,0.980990273936845
0.052253565968857024,4,sim_g181,17.267240334135195,18.0804906230762,-725.9257555238062,-16.691190314357172,13.702426575063772,SE,441,0.021237134680146666,6.96247296893369,0.0008111000061035156,1476.2076905493998,-726.0325505837386,0.10679505993243765,0.7438228396794633,0.980990273936845
0.044882472030092414,4,sim_g213,17.267240334135195,21.213583210638493,-798.0683887099833,-18.104797669078394,13.9938839412949,SE,441,0.02381940157435185,10.279424994360056,0.0019512176513671875,1620.492956921754,-798.1670844314624,0.09869572147908912,0.7534004689259777,0.980990273936845
0.05405210621009896,4,sim_g266,17.267240334135195,17.445707181000948,-784.5865343213184,-23.880403592253348,28.883911345897978,SE,441,0.03789406946430987,11.693194665004889,0.0008299350738525391,1593.5292481444242,-784.671121344664,0.08458702334564805,0.7711748515310343,0.980990273936845
0.49289330219920624,4,sim_g085,10.013867304527897,1.0285444175980862,-1003.0100067642788,-16.83528724681682,134.40965720276873,SE,441,15.051087437270626,282.0081769370562,0.00047326087951660156,2030.3761930303451,-1003.0923871629758,0.08238039869695513,0.7740971154268976,0.980990273936845
0.4933401695929138,4,sim_g247,10.013867304527897,1.0267072198988885,-891.7657322570626,-17.150411313114557,138.42190559997815,SE,441,16.82872248519503,315.3030399548004,0.000560760498046875,1807.8876440159127,-891.844726406599,0.07899414953635642,0.7786651636574846,0.980990273936845
0.04467437541750945,4,sim_g046,17.267240334135195,21.317041129522025,-1071.3519350137656,-1.0082361676697946,0.38110313835871096,SE,441,0.057883735954316166,25.19248788112801,0.0013780593872070312,2167.0600495293183,-1071.4301210320118,0.07818601824624238,0.7797708807052584,0.980990273936845
0.043589363752651135,4,sim_g200,17.267240334135195,21.87247118105179,-592.1706968535715,-14.297148953229822,8.467377918767708,SE,441,0.056021211770878855,25.500258853917646,0.0023620128631591797,1208.6975732089304,-592.2457097295393,0.07501287596778639,0.7841731637664344,0.980990273936845
0.4812955476182901,4,sim_g188,10.013867304527897,1.0774193055811294,-1024.1058779426764,-26.88648597079147,331.3224555081816,SE,441,6.542562407108462,122.81755272277256,0.00020694732666015625,2072.56793538714,-1024.169379334893,0.06350139221649442,0.80104506321277,0.980990273936845
