,I,pval_norm,var_norm,pval_z_sim,pval_sim,var_sim,pval_norm_fdr_bh,pval_z_sim_fdr_bh,pval_sim_fdr_bh,is_spatial,pattern_type,method
sim_g274,-0.004413891639514285,0.11951440093746724,1.3395159586304278e-05,0.04400404799017164,0.04895104895104895,6.885227470894227e-06,0.23434196262248477,0.08859875434262746,0.0959824489236254,0,null,moran
sim_g219,-0.004444878383983474,0.11783401092573093,1.3395159586304278e-05,0.04106412311297849,0.03696303696303696,6.329285209715004e-06,0.23256712682710048,0.08437833516365442,0.07754483278958803,0,null,moran
sim_g217,-0.004546129356111621,0.11246001815450579,1.3395159586304278e-05,0.03844664244073025,0.03596403596403597,6.3638356011919205e-06,0.22492003630901158,0.08009717175152135,0.07651922545539568,0,null,moran
sim_g161,-0.004559812541824569,0.11174742020898415,1.3395159586304278e-05,0.036193570283313825,0.03296703296703297,6.420492929163387e-06,0.22492003630901158,0.07703339963382516,0.0711518697130208,0,null,moran
sim_g177,-0.004568832924954565,0.11127942330735768,1.3395159586304278e-05,0.03262591748182552,0.03296703296703297,6.3295909029377025e-06,0.22492003630901158,0.0712211884663846,0.0711518697130208,0,null,moran
sim_g003,-0.004614025060084587,0.1089558790940563,1.3395159586304278e-05,0.039767095886136576,0.03296703296703297,6.909962942978641e-06,0.22492003630901158,0.08227675010924809,0.0711518697130208,1,gp,moran
sim_g236,-0.004705048138467859,0.10438224393588802,1.3395159586304278e-05,0.03620569782789782,0.03696303696303696,6.928159266797573e-06,0.21898372853682802,0.07703339963382516,0.07754483278958803,0,null,moran
sim_g228,-0.004846850702630858,0.09753692547746534,1.3395159586304278e-05,0.032761746694536915,0.024975024975024976,6.845622145419107e-06,0.20900769745171144,0.0712211884663846,0.05808145343029064,0,null,moran
sim_g283,-0.004871970958881963,0.09635941780037083,1.3395159586304278e-05,0.035227289712238256,0.029970029970029972,6.836068544935274e-06,0.2079699664756205,0.07603012168108976,0.0661103602280073,0,null,moran
sim_g163,-0.005470577606884574,0.0713058206877545,1.3395159586304278e-05,0.015174351475963674,0.013986013986013986,6.364835173868368e-06,0.16205868338126023,0.038254667586463044,0.03713101058233802,0,null,moran
sim_g229,-0.00551379916016978,0.06971139896358398,1.3395159586304278e-05,0.01407664487005,0.015984015984015984,6.65735997755948e-06,0.16168013303212062,0.03609396120525641,0.04029583861516635,0,null,moran
sim_g070,-0.0057003630522937014,0.0631423288155402,1.3395159586304278e-05,0.01584186722187497,0.016983016983016984,6.877925260913078e-06,0.1527636987472747,0.039277356748450336,0.04210665367690161,1,stripes,moran
sim_g291,-0.005845351267440437,0.058378352570220275,1.3395159586304278e-05,0.012177912098322745,0.015984015984015984,6.762907811694047e-06,0.1447397171162486,0.032330740084042686,0.04029583861516635,0,null,moran
sim_g176,-0.00612566039653394,0.04997234406588107,1.3395159586304278e-05,0.011034966382937807,0.006993006993006993,6.987722475887094e-06,0.12923882086003727,0.02982423346739948,0.01998001998001998,0,null,moran
sim_g233,-0.006254844224264733,0.046437955146997036,1.3395159586304278e-05,0.00787058611680193,0.006993006993006993,6.890562895533348e-06,0.12328660658494789,0.022067063878883915,0.01998001998001998,0,null,moran
sim_g199,-0.006509121446668352,0.040068273917974774,1.3395159586304278e-05,0.006810040159607259,0.004995004995004995,6.783772624369586e-06,0.11130076088326327,0.019457257598877883,0.01529083161736223,0,null,moran
sim_g173,-0.006511260169222638,0.04001787335445833,1.3395159586304278e-05,0.005729875643069474,0.006993006993006993,6.523543336702068e-06,0.11130076088326327,0.0166889581836975,0.01998001998001998,0,null,moran
sim_g154,-0.006808009829046663,0.03350856206534203,1.3395159586304278e-05,0.0054541403623767125,0.005994005994005994,7.00653704111099e-06,0.09665931365002509,0.016041589301107977,0.017629429394135275,0,null,moran
sim_g276,-0.006857199905470313,0.03251881980302005,1.3395159586304278e-05,0.0032525660367796346,0.003996003996003996,6.2338188419469544e-06,0.09547661111732045,0.010059482587978253,0.012487512487512488,0,null,moran
sim_g258,-0.006921735985100836,0.03125700102566189,1.3395159586304278e-05,0.004305558189824502,0.005994005994005994,6.991758971306827e-06,0.09377100307698567,0.012906118849474913,0.017629429394135275,0,null,moran
sim_g265,-0.007156595930135973,0.027002102525687466,1.3395159586304278e-05,0.0019225222018945678,0.001998001998001998,6.173705302390938e-06,0.08182455310814384,0.0066293869030847165,0.006889662062075855,0,null,moran
sim_g290,-0.007584817445665947,0.02048639859616363,1.3395159586304278e-05,0.0011361905787270984,0.001998001998001998,6.275601797596798e-06,0.06341670255388115,0.004156794800221092,0.006889662062075855,0,null,moran
sim_g272,-0.00778312936920796,0.017953029532168673,1.3395159586304278e-05,0.0011727627000763271,0.000999000999000999,6.486919064281164e-06,0.05729690276224044,0.004238901325577086,0.0037936746797506294,0,null,moran
sim_g012,-0.008579804595784706,0.010288309036389687,1.3395159586304278e-05,0.0004721637799873739,0.000999000999000999,6.562338136437835e-06,0.037640155011181786,0.0018886551199494956,0.0037936746797506294,1,stripes,moran
sim_g225,-0.008943531914845058,0.007866638399269979,1.3395159586304278e-05,0.0001638871410297666,0.000999000999000999,6.249727119053797e-06,0.030206835479269306,0.0007023734615561425,0.0037936746797506294,0,null,moran
sim_g159,-0.009507801816764232,0.005096395331319363,1.3395159586304278e-05,0.0001158314869564593,0.000999000999000999,6.497996673893046e-06,0.021234980547164013,0.0005110212659843792,0.0037936746797506294,0,null,moran
sim_g216,-0.012853206179237263,0.00024765564632999424,1.3395159586304278e-05,1.334644848654348e-07,0.000999000999000999,6.133647242576774e-06,0.0012179785885081684,7.699874126852007e-07,0.0037936746797506294,0,null,moran
