,C,pval_norm,var_norm,pval_z_sim,pval_sim,var_sim,pval_norm_fdr_bh,pval_z_sim_fdr_bh,pval_sim_fdr_bh,is_spatial,pattern_type,method
sim_g011,0.568267456627684,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,4.5733485069740055e-05,0.0,0.0,0.00111000111000111,1,hotspot,geary
sim_g131,0.5698232774909437,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,4.592084634097624e-05,0.0,0.0,0.00111000111000111,1,hotspot,geary
sim_g025,0.5721619560345298,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,4.466666579386361e-05,0.0,0.0,0.00111000111000111,1,gp,geary
sim_g100,0.5767893607493735,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,4.820435744612421e-05,0.0,0.0,0.00111000111000111,1,hotspot,geary
sim_g112,0.5867275365686405,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,4.534417224922167e-05,0.0,0.0,0.00111000111000111,1,gp,geary
sim_g141,0.5879837128099811,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,4.4315048900687595e-05,0.0,0.0,0.00111000111000111,1,gp,geary
sim_g095,0.5881247336794692,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,4.719686244594901e-05,0.0,0.0,0.00111000111000111,1,gp,geary
sim_g142,0.5882420058121454,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,4.225719766885049e-05,0.0,0.0,0.00111000111000111,1,gp,geary
sim_g093,0.5942383980261571,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,4.499964345215968e-05,0.0,0.0,0.00111000111000111,1,gp,geary
sim_g038,0.6055708415035301,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,4.3916454063736396e-05,0.0,0.0,0.00111000111000111,1,gp,geary
sim_g024,0.6081237571882186,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,4.4045958002412157e-05,0.0,0.0,0.00111000111000111,1,hotspot,geary
sim_g027,0.6093892512630342,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,4.632270238447117e-05,0.0,0.0,0.00111000111000111,1,gp,geary
sim_g069,0.6258403204820283,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,4.197579940038788e-05,0.0,0.0,0.00111000111000111,1,hotspot,geary
sim_g052,0.6364974907059737,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,4.210368163704157e-05,0.0,0.0,0.00111000111000111,1,gp,geary
sim_g048,0.6454109478446789,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,3.8908437999194715e-05,0.0,0.0,0.00111000111000111,1,gp,geary
sim_g065,0.6528944927896254,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,4.0339488186527215e-05,0.0,0.0,0.00111000111000111,1,gp,geary
sim_g039,0.662707170928368,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,3.6235975101192073e-05,0.0,0.0,0.00111000111000111,1,hotspot,geary
sim_g130,0.6639076371234923,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,3.718562066935857e-05,0.0,0.0,0.00111000111000111,1,gp,geary
sim_g136,0.6713557816270697,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,4.1916265172515866e-05,0.0,0.0,0.00111000111000111,1,hotspot,geary
sim_g015,0.6716296844297918,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,3.6879957943450445e-05,0.0,0.0,0.00111000111000111,1,gp,geary
sim_g010,0.6733995800409918,0.0,1.3395159586304278e-05,0.0,0.000999000999000999,3.832349269898761e-05,0.0,0.0,0.00111000111000111,1,gp,geary
