g,FSV,M,l,max_delta,max_ll,max_mu_hat,max_s2_t_hat,model,n,s2_FSV,s2_logdelta,time,BIC,max_ll_null,LLR,pval,qval,is_svg
sim_g268,2.6157936154202208e-09,4,2.365932769935914,382282161.5920971,-17139.04077942259,-4.787861947524117,6.549024044973382e-08,SE,9560,0.013311113700510451,1408584805129465.2,0.0023849010467529297,34314.74293086936,-17139.040805599572,2.6176981918979436e-05,0.9959177654574771,0.9959197788362323,False
sim_g286,0.17856847096619777,4,2.365932769935914,4.599960454276611,-17035.165035903956,-4.833504281255538,4.349920936202408,SE,9560,0.0012408421172032985,0.05612372434619765,0.01280832290649414,34106.99144383209,-17036.635479330416,1.470443426460406,0.22527574403176476,0.47260645601069534,False
sim_g169,2.0603352312360506e-09,4,5.253200947491489,485165195.4097903,-14806.25515673832,-3.6185999929793535,2.9661572403670916e-08,SE,9560,0.001374529968916168,234452026699324.8,0.001377105712890625,29649.17168550082,-14806.2551829509,2.621257954160683e-05,0.9959149907448291,0.9959197788362323,False
sim_g208,2.0603352312360506e-09,4,5.253200947491489,485165195.4097903,-16933.071400279237,-4.66670999681305,4.905799640632657e-08,SE,9560,0.016281886647870267,2777183043954917.5,0.0033507347106933594,33902.804172582655,-16933.07142644916,2.6169924240093678e-05,0.9959183158034165,0.9959197788362323,False
sim_g214,2.0603352312360506e-09,4,5.253200947491489,485165195.4097903,-16490.12436098083,-4.449798457021566,4.461307436181129e-08,SE,9560,0.012437189841004104,2121397445387754.0,0.00327301025390625,33016.91009398584,-16490.124387153293,2.6172463549301028e-05,0.9959181177838056,0.9959197788362323,False
sim_g238,2.0603352312360506e-09,4,5.253200947491489,485165195.4097903,-10224.447813786464,-2.713581631069165,1.620205120057373e-08,SE,9560,0.001052843636837102,179582351811931.44,0.0022280216217041016,20485.55699959711,-10224.447840007606,2.622114152472932e-05,0.9959143236487319,0.9959197788362323,False
sim_g246,2.060335231236051e-09,4,5.253200947491489,485165195.4097903,-17222.260981388885,-4.721335130187269,5.037506495356906e-08,SE,9560,0.004291335570436013,731968268781332.6,0.003320932388305664,34481.18333480195,-17222.261007575366,2.6186480681644753e-05,0.9959170248770358,0.9959197788362323,False
sim_g249,2.0603352312360506e-09,4,5.253200947491489,485165195.4097903,-14553.779274761764,-3.773472369698844,3.188375356126434e-08,SE,9560,0.000313331604416308,53444618411833.92,0.0035207271575927734,29144.21992154771,-14553.779301040122,2.6278357836417854e-05,0.9959098685051446,0.9959197788362323,False
sim_g265,2.0603352312360506e-09,4,5.253200947491489,485165195.4097903,-16941.394683091712,-4.6227098314533945,4.8222795824381816e-08,SE,9560,0.00024136870928087993,41169988543300.94,0.002223968505859375,33919.450738207604,-16941.39470938762,2.6295907446183264e-05,0.9959085029783722,0.9959197788362323,False
sim_g175,2.0565146734127473e-09,4,11.663949434823953,485165195.4097903,-11630.941741224742,-3.148450813638316,2.180694060685741e-08,SE,9560,1.4043891021063604e-05,2404359375856.484,0.0016889572143554688,23298.544854473665,-11630.941767970948,2.6746205548988655e-05,0.9958736200507905,0.9959197788362323,False
sim_g194,2.0565146734127473e-09,4,11.663949434823953,485165195.4097903,-14625.911698041702,-3.894695178303127,3.383825307627487e-08,SE,9560,3.048304993262347e-06,521879632932.7676,0.0030138492584228516,29288.484768107584,-14625.911725468624,2.7426922315498814e-05,0.9958214402705231,0.9959197788362323,False
sim_g200,2.0565146734127473e-09,4,11.663949434823953,485165195.4097903,-17105.608796489425,-4.966939378642715,5.5172740439637486e-08,SE,9560,1.1394621337916383e-05,1950795873242.1682,0.0031630992889404297,34247.87896500303,-17105.608823301103,2.6811678253579885e-05,0.9958685726486578,0.9959197788362323,False
sim_g202,2.0565146734127477e-09,4,11.663949434823953,485165195.4097903,-15230.85961672537,-4.083362146441674,3.728787557195337e-08,SE,9560,1.4508914982292954e-05,2483972975784.223,0.003317117691040039,30498.380605474922,-15230.859643461983,2.6736612198874354e-05,0.9958743601371727,0.9959197788362323,False
sim_g203,2.0565146734127477e-09,4,11.663949434823953,485165195.4097903,-12441.090376477106,-3.152109288995329,2.2108457029699703e-08,SE,9560,9.730952418518086e-06,1665970395838.7285,0.003247976303100586,24918.842124978393,-12441.090403342878,2.686577136046253e-05,0.9958644071664807,0.9959197788362323,False
sim_g220,2.0565146734127477e-09,4,11.663949434823953,485165195.4097903,-16871.525698932295,-4.619967310160099,4.810993545703542e-08,SE,9560,9.340038880165756e-05,15990447390049.514,0.002270221710205078,33779.71276988877,-16871.52572531502,2.63827241724357e-05,0.9959017545032051,0.9959197788362323,False
sim_g227,2.0565146734127473e-09,4,11.663949434823953,485165195.4097903,-16077.234251683083,-4.410447407500329,4.357990472974126e-08,SE,9560,4.1342710344174166e-05,7078005168955.366,0.0014431476593017578,32191.129875390347,-16077.23427818163,2.649854650371708e-05,0.9958927686163964,0.9959197788362323,False
sim_g257,2.0565146734127473e-09,4,11.663949434823953,485165195.4097903,-13173.607224322972,-3.1106120100821717,2.184261756517657e-08,SE,9560,2.666954932809153e-05,4565912743177.038,0.0036771297454833984,26383.875820670124,-13173.60725090632,2.6583347789710388e-05,0.9958862018937942,0.9959197788362323,False
sim_g261,2.0565146734127477e-09,4,11.663949434823953,485165195.4097903,-14608.193905311753,-4.011397610488201,3.5730476718915464e-08,SE,9560,0.0002637249660777804,45150563607016.83,0.00339508056640625,29253.049182647686,-14608.19393160125,2.628949732752517e-05,0.9959090016938114,0.9959197788362323,False
sim_g271,2.0565146734127473e-09,4,11.663949434823953,485165195.4097903,-17146.65423596972,-4.954619528062984,5.49580830102098e-08,SE,9560,0.022796196229378663,3902782217247640.5,0.0028159618377685547,34329.96984396362,-17146.65426213693,2.6167210307903588e-05,0.9959185274510431,0.9959197788362323,False
sim_g274,2.0565146734127477e-09,4,11.663949434823953,485165195.4097903,-14215.084847467035,-3.8354928755033675,3.268304397056961e-08,SE,9560,6.473575382988782e-05,11082969558833.861,0.0035049915313720703,28466.83106695825,-14215.0848738961,2.6429064746480435e-05,0.9958981568827702,0.9959197788362323,False
sim_g292,2.0565146734127477e-09,4,11.663949434823953,485165195.4097903,-13197.425854626068,-3.130316846485961,2.2105577701232257e-08,SE,9560,2.8458094273609157e-05,4872117398457.135,0.003778219223022461,26431.513081276316,-13197.425881195693,2.6569625333650038e-05,0.9958872638029471,0.9959197788362323,False
